Date,Open,High,Low,Close
2014-12-31,440.59094,442.52990,438.88905,439.75073
2015-01-01,439.60530,440.69866,439.25521,440.05773
2015-01-02,440.11159,446.32259,434.97334,441.03863
2015-01-03,441.03863,441.03863,440.92957,440.92957
2015-01-04,441.47487,441.47487,439.50634,440.20978
2015-01-05,440.25340,446.29035,437.93042,444.91943
2015-01-06,444.89192,449.43196,443.14246,443.97100
2015-01-07,443.90500,449.24325,441.59500,447.99391
2015-01-08,447.97172,452.67672,447.57230,451.64673
2015-01-09,451.60776,457.12024,449.10877,456.71371
2015-01-10,456.71371,456.71371,456.71371,456.71371
2015-01-11,456.88078,458.36213,456.54664,457.68271
2015-01-12,457.66044,459.70426,450.07325,452.47310
2015-01-13,452.50085,456.42922,450.96322,454.46945
2015-01-14,454.45832,455.81086,447.17396,452.37057
2015-01-15,452.37057,469.23119,448.97925,463.36488
2015-01-16,463.37054,467.59553,461.95063,465.93613
2015-01-17,465.76622,465.76622,465.76622,465.76622
2015-01-18,465.36978,466.16833,465.04130,465.65862
2015-01-19,465.66428,466.87627,462.70961,463.06549
2015-01-20,463.12763,466.75268,460.78895,463.58352
2015-01-21,463.60055,467.64436,454.67137,457.13109
2015-01-22,457.13109,467.18061,450.66890,460.49692
2015-01-23,460.50267,463.21431,452.29735,453.87929
2015-01-24,453.87929,454.56838,453.87929,454.56838
2015-01-25,454.74065,454.74065,450.89324,453.00644
2015-01-26,452.95476,455.58478,444.59300,448.23804
2015-01-27,448.23804,462.72616,447.25320,459.70800
2015-01-28,459.69640,465.45580,452.50900,455.84340
2015-01-29,455.83762,458.85481,445.46382,450.77703
2015-01-30,450.74221,452.48892,444.43815,450.31097
2015-01-31,450.13706,450.13706,450.13706,450.13706
2015-02-01,448.57187,451.26168,447.70232,450.10228
2015-02-02,450.17764,454.02833,446.50905,450.88164
2015-02-03,450.80646,454.16667,437.31225,445.59146
2015-02-04,445.58573,450.38801,442.86428,444.24858
2015-02-05,444.26004,449.12630,443.04496,447.37515
2015-02-06,447.40955,451.56619,444.90386,446.04816
2015-02-08,446.21980,446.21980,443.30183,444.39464
2015-02-09,444.38320,455.22361,443.13019,452.91104
2015-02-10,452.89360,455.64197,445.41607,449.94873
2015-02-11,449.96032,452.12577,445.53911,448.03641
2015-02-12,447.97261,451.20929,438.91800,447.58603
2015-02-13,447.56288,451.04147,441.44817,447.20234
2015-02-14,447.37501,447.37501,446.85701,446.85701
2015-02-15,446.97212,447.80091,446.63255,446.92608
2015-02-16,446.96061,448.62395,445.45250,446.45875
2015-02-17,446.47025,450.16175,444.66300,448.66609
2015-02-18,448.81547,452.04054,446.19225,450.54112
2015-02-19,450.57572,452.31735,445.99133,449.10482
2015-02-20,449.07024,455.22460,448.64954,454.60400
2015-02-21,454.60400,454.77800,454.60400,454.77800
2015-02-22,454.89400,455.21300,454.25600,454.69100
2015-02-23,454.64460,455.01580,449.60833,451.13478
2015-02-24,451.09430,453.82464,447.16033,452.43839
2015-02-25,452.42104,456.77414,451.40950,455.69415
2015-02-26,455.66525,462.31118,449.83850,451.80978
2015-02-27,451.80978,458.50826,450.58102,456.84615
2015-02-28,456.84615,457.19730,456.78762,457.19730
2015-03-01,457.31435,459.07010,455.94486,456.79348
2015-03-02,456.79348,457.07643,453.08470,453.45296
2015-03-03,453.45296,460.66826,452.90933,458.77145
2015-03-04,458.79494,465.53219,457.70265,460.93459
2015-03-05,460.98177,466.70576,457.09499,460.35105
2015-03-06,460.35105,473.30995,455.74801,460.75345
2015-03-07,460.99243,461.11192,460.99243,461.11192
2015-03-08,461.11192,461.47039,460.03651,461.09997
2015-03-09,461.11789,467.68950,458.78186,459.27517
2015-03-10,459.26322,459.71132,454.12175,455.78864
2015-03-11,455.78864,456.72066,451.39546,454.14349
2015-03-12,454.26895,477.39542,452.23181,471.14820
2015-03-13,471.17268,471.86424,465.48720,467.26200
2015-03-14,467.26200,467.26200,467.26200,467.26200
2015-03-15,466.71120,467.26812,465.73200,466.69284
2015-03-16,466.63164,469.98540,465.73200,467.77608
2015-03-17,467.77608,473.17279,465.18120,470.41963
2015-03-18,470.45667,485.74787,468.34550,479.74357
2015-03-19,479.77452,483.35234,467.64033,470.39441
2015-03-20,470.35752,481.02413,464.11220,471.76040
2015-03-22,471.82110,473.87883,471.09270,472.48880
2015-03-23,472.49487,479.68175,468.31600,476.77103
2015-03-24,476.77103,479.58637,470.43170,474.94846
2015-03-25,474.99071,477.03658,467.48400,472.83018
2015-03-26,472.85432,475.81147,470.54895,472.43791
2015-03-27,472.46204,472.84225,466.57164,467.05376
2015-03-28,467.05376,467.05376,467.05376,467.05376
2015-03-29,467.29483,467.47562,465.78820,466.34264
2015-03-30,466.32456,468.78911,459.82196,463.25244
2015-03-31,463.25244,464.77530,459.02884,462.05862
2015-04-01,462.05862,466.90483,459.59058,463.02391
2015-04-02,463.04828,463.70018,453.17052,457.56427
2015-04-03,457.56427,464.33442,455.94958,459.74564
2015-04-04,459.56488,459.62513,459.56488,459.62513
2015-04-05,459.86615,460.58921,458.66105,459.72757
2015-04-06,459.77577,461.99315,452.17354,453.26578
2015-04-07,453.25384,466.18663,451.93480,462.00315
2015-04-08,462.02733,467.19623,461.12609,464.44963
2015-04-09,464.44963,468.91442,462.63679,466.29065
2015-04-10,466.29065,467.89642,461.30737,465.23024
2015-04-11,465.36961,465.36961,465.36961,465.36961
2015-04-12,465.49080,465.49080,464.46068,464.87879
2015-04-13,464.92120,477.01368,457.37107,471.55691
2015-04-14,471.55070,475.36671,468.95485,473.07862
2015-04-15,473.12830,478.23955,465.59750,472.30427
2015-04-16,472.32888,481.28765,467.91637,475.18924
2015-04-17,475.20755,479.18897,473.16358,475.56574
2015-04-19,475.35800,479.08510,475.35800,476.29894
2015-04-20,476.28061,478.34958,470.65330,471.93809
2015-04-21,471.92586,473.91226,467.65110,469.89831
2015-04-22,469.94094,477.76773,469.11270,473.97976
2015-04-23,473.97976,476.75189,470.43529,474.63485
2015-04-24,474.64095,478.58414,469.34647,472.96288
2015-04-26,473.15640,473.32573,472.61212,473.16850
2015-04-27,473.16245,476.58906,471.10025,475.48723
2015-04-28,475.49328,485.98487,471.27473,481.34260
2015-04-29,481.34260,484.81863,472.62000,474.08434
2015-04-30,474.09620,475.60204,462.18777,464.49901
2015-05-01,464.49901,465.02830,456.18298,458.99026
2015-05-03,458.86745,458.86745,457.39947,457.90829
2015-05-04,457.89659,460.35689,456.12450,459.64747
2015-05-05,459.65919,469.33650,456.41109,467.83808
2015-05-06,467.83808,473.73738,463.81900,466.99512
2015-05-07,466.96582,469.07542,458.23470,459.39670
2015-05-08,459.36184,464.42069,456.66600,462.43317
2015-05-09,462.25832,462.25832,462.25832,462.25832
2015-05-10,462.08346,463.07431,461.20336,461.70461
2015-05-11,461.71044,464.26258,458.87779,461.47117
2015-05-12,461.43021,468.16586,460.40661,466.14782
2015-05-13,466.15950,474.49389,459.70795,468.87209
2015-05-14,468.91251,471.38977,463.87602,465.08478
2015-05-15,465.03874,468.17981,460.07706,465.14137
2015-05-16,464.67838,464.67838,464.67838,464.67838
2015-05-17,465.25712,465.62752,464.29640,465.12401
2015-05-18,486.01943,486.95679,458.46514,459.49430
2015-05-19,459.45405,469.53547,454.32550,464.13703
2015-05-20,464.13117,469.74016,460.53807,464.96560
2015-05-21,464.93018,467.29217,462.97343,464.89881
2015-05-22,464.88703,471.53362,459.67615,465.57079
2015-05-23,465.19625,465.19625,465.19625,465.19625
2015-05-24,465.19625,465.58267,464.00725,465.09519
2015-05-25,465.11897,466.07016,463.71000,465.34488
2015-05-26,465.34488,471.51876,459.15019,465.35975
2015-05-27,465.44994,470.67273,462.29343,468.39474
2015-05-28,468.42503,470.21229,458.49914,460.96774
2015-05-29,461.02796,462.06959,455.93688,456.79195
2015-05-30,456.59463,456.59463,456.59463,456.59463
2015-05-31,457.07299,457.68888,456.11627,456.73216
2015-06-01,456.77999,458.71173,454.14303,455.37976
2015-06-02,455.36181,466.02174,448.63600,458.25300
2015-06-03,458.28250,461.31510,456.88103,458.24890
2015-06-04,458.26069,458.70289,444.28000,447.14447
2015-06-05,447.16195,456.80251,442.46700,449.81600
2015-06-06,449.93400,449.93400,449.93400,449.93400
2015-06-07,449.69800,450.11100,449.22600,449.71570
2015-06-08,449.74520,455.03160,442.66201,447.48469
2015-06-09,447.50799,450.85122,445.10830,448.70867
2015-06-10,448.88381,454.49413,443.62997,449.62214
2015-06-11,449.64539,455.91776,446.94281,453.38449
2015-06-12,453.42544,453.86423,446.66516,449.86062
2015-06-14,450.04105,451.38559,449.28439,449.94792
2015-06-15,449.96539,454.63171,448.23670,453.81327
2015-06-16,453.84835,454.83632,450.57683,452.50921
2015-06-17,452.50921,453.60675,444.76031,450.00277
2015-06-18,450.04350,456.68241,443.42223,448.94559
2015-06-19,449.02614,452.62977,444.97568,450.46749
2015-06-20,450.25300,450.25300,450.25300,450.25300
2015-06-21,450.36894,450.63560,449.18055,450.32256
2015-06-22,450.31097,451.96311,445.89200,446.26752
2015-06-23,446.25019,455.23613,443.40776,454.54287
2015-06-24,454.54287,456.54625,447.74400,451.64447
2015-06-25,451.65620,454.52320,450.62246,452.82904
2015-06-26,452.82904,453.37050,445.20587,448.27447
2015-06-27,448.33305,448.33305,448.33305,448.33305
2015-06-28,448.39162,448.56735,444.20351,446.15992
2015-06-29,446.14820,454.63419,445.28715,452.27029
2015-06-30,452.08755,455.35338,448.60333,450.67759
2015-07-01,450.67759,455.81314,447.13845,449.82281
2015-07-02,449.84637,452.70550,446.77168,451.26297
2015-07-03,451.45215,452.19115,442.05953,442.67800
2015-07-04,442.17733,442.17733,442.17733,442.17733
2015-07-05,442.00062,442.05953,438.70211,441.09942
2015-07-06,441.09942,448.49696,439.52672,445.57063
2015-07-07,445.57063,449.47055,439.73564,446.39588
2015-07-08,446.40187,447.06116,437.82914,441.49504
2015-07-09,441.47722,445.15087,439.01743,443.03552
2015-07-10,443.03552,445.44203,434.43596,436.66504
2015-07-12,436.66504,436.66504,434.49462,435.49184
2015-07-13,435.61503,443.37937,432.85214,439.15852
2015-07-14,439.15852,445.84270,438.35116,444.19733
2015-07-15,444.20925,448.07737,438.17025,441.66926
2015-07-16,441.66327,448.79783,439.59305,447.21679
2015-07-17,447.23490,447.87296,444.38058,444.86653
2015-07-19,445.16838,445.68756,444.68542,445.34949
2015-07-20,445.22875,447.69401,442.14988,446.19316
2015-07-21,446.20527,450.82279,442.18788,447.44858
2015-07-22,447.44255,448.68932,442.87802,445.29358
2015-07-23,445.25739,447.38651,438.48274,439.24080
2015-07-24,439.25274,440.87337,433.11064,435.84303
2015-07-25,435.90292,435.90292,435.60349,435.66337
2015-07-26,436.32211,436.32211,434.88487,435.78913
2015-07-27,435.78314,438.64565,429.81489,430.64954
2015-07-28,430.64954,436.89870,429.40053,436.40533
2015-07-29,436.40533,436.96409,432.55457,433.91541
2015-07-30,433.95106,438.40406,431.06895,436.27269
2015-07-31,436.29065,441.03235,432.01610,435.97121
2015-08-01,436.19824,436.19824,436.19824,436.19824
2015-08-02,436.61646,437.22586,436.31774,436.67620
2015-08-03,436.83154,437.06742,433.56946,434.68280
2015-08-04,434.70670,444.18716,433.89390,441.14957
2015-08-05,441.17349,442.97847,438.47674,440.43272
2015-08-06,440.45069,445.48329,437.98880,440.88841
2015-08-07,440.86439,445.51164,439.00350,444.03300
2015-08-08,443.97312,443.97312,443.97312,443.97312
2015-08-09,443.49412,444.05695,443.06302,443.85936
2015-08-10,443.91325,444.39824,439.61718,443.42173
2015-08-11,443.44566,445.03089,431.24435,433.38310
2015-08-12,433.39495,437.75538,424.18053,433.94688
2015-08-13,433.87044,438.16527,430.40136,435.66965
2015-08-14,435.64599,437.47927,432.71661,434.24122
2015-08-15,433.65846,433.71732,433.65846,433.71732
2015-08-16,434.01164,434.48257,433.71732,434.14704
2015-08-17,434.15292,436.07954,432.01024,435.14120
2015-08-18,435.14120,439.46700,431.75374,436.38988
2015-08-19,436.40772,438.80537,434.73932,437.05904
2015-08-20,437.07688,438.54009,427.66360,431.04731
2015-08-21,431.01794,432.36908,423.20040,425.03055
2015-08-22,425.17580,425.17580,425.17580,425.17580
2015-08-23,425.40820,425.40820,421.86410,422.44510
2015-08-24,422.46253,422.72979,398.70229,404.57996
2015-08-25,404.57996,413.89371,402.60375,406.96323
2015-08-26,406.96893,412.32892,403.38381,410.49005
2015-08-27,410.47852,419.44805,409.10656,419.08007
2015-08-28,419.08591,420.89078,414.93396,418.14101
2015-08-30,418.08270,418.14101,415.73864,416.23427
2015-08-31,416.22844,418.45596,412.71818,415.77872
2015-09-01,415.77872,418.15784,408.90506,409.31344
2015-09-02,409.44762,412.13709,407.15486,411.25004
2015-09-03,411.26171,416.28143,407.92941,413.58198
2015-09-04,413.62913,413.90564,406.76262,407.10870
2015-09-05,406.93185,406.93185,406.93185,406.93185
2015-09-06,407.69820,408.46455,406.43667,407.88094
2015-09-07,407.89274,409.71429,407.28555,408.93025
2015-09-08,408.94794,414.97852,407.38005,413.30558
2015-09-09,413.32321,416.25214,409.84902,410.84152
2015-09-10,410.84741,417.98306,406.34997,414.30488
2015-09-11,414.34000,415.14193,408.52404,411.75412
2015-09-13,411.36489,412.06784,410.84203,411.55079
2015-09-14,411.53336,415.46639,409.71298,414.28598
2015-09-15,414.24536,415.93169,410.93167,414.02205
2015-09-16,414.00463,419.43600,413.21524,419.16803
2015-09-17,419.16803,423.82260,413.46434,415.84091
2015-09-18,415.86989,422.20360,415.31923,416.68248
2015-09-19,416.69407,416.75207,416.69407,416.75207
2015-09-20,417.04204,417.21603,415.70816,416.98405
2015-09-21,417.00725,419.84283,412.75041,415.95772
2015-09-22,415.96355,420.71295,411.37842,415.69425
2015-09-23,415.69425,416.53318,410.54626,411.27103
2015-09-24,411.31806,414.07555,403.70988,408.24405
2015-09-25,408.23823,414.44524,406.62013,413.36829
2015-09-26,413.06815,413.06815,413.06815,413.06815
2015-09-27,412.70328,413.63900,412.47965,412.95634
2015-09-28,412.93868,414.08037,409.63986,410.06290
2015-09-29,410.05115,412.68924,405.70834,409.40032
2015-09-30,409.40617,412.28954,408.75086,410.05186
2015-10-01,410.05186,416.13747,409.81169,413.17136
2015-10-02,413.20072,415.10374,406.24500,408.59542
2015-10-04,408.68247,409.90121,408.53158,409.10613
2015-10-05,409.14095,415.34767,408.50837,413.36757
2015-10-06,413.55448,419.49807,412.69585,418.50416
2015-10-07,418.46908,422.97089,416.84877,420.19080
2015-10-08,420.16163,424.11607,417.47298,422.82983
2015-10-09,422.84732,428.09342,418.14375,422.79235
2015-10-10,422.93077,422.93077,422.93077,422.93077
2015-10-11,426.97425,427.11415,425.73850,426.24563
2015-10-12,426.09990,430.30844,421.02602,424.02429
2015-10-13,424.07041,424.41637,414.79175,415.76027
2015-10-14,415.77756,421.84811,413.90650,419.71925
2015-10-15,419.73075,424.38956,417.65518,422.19943
2015-10-16,422.21096,423.74063,417.68084,419.32275
2015-10-17,419.35163,419.35163,419.35163,419.35163
2015-10-18,419.35740,419.71545,418.77413,419.43248
2015-10-19,419.44403,423.31768,417.93675,419.75499
2015-10-20,419.74919,422.77314,417.87128,419.15854
2015-10-21,419.16431,420.62556,415.56227,417.06446
2015-10-22,417.04134,424.94691,415.01799,423.64377
2015-10-23,423.63790,433.10837,422.28780,428.22304
2015-10-24,428.40112,428.40112,428.22304,428.22304
2015-10-25,428.34176,428.80477,427.53446,428.43080
2015-10-26,428.46048,432.86833,428.16368,431.23680
2015-10-27,431.23680,432.20738,425.75208,426.77256
2015-10-28,426.79035,426.95648,418.78148,420.50347
2015-10-29,420.47980,426.15531,418.01220,423.75493
2015-10-30,423.75493,427.90322,421.03325,424.60385
2015-10-31,424.48483,424.48483,424.48483,424.48483
2015-11-01,424.24679,424.41937,422.69358,424.39556
2015-11-02,424.37771,425.69883,423.26976,424.59545
2015-11-03,424.55978,431.81645,422.73473,429.57338
2015-11-04,429.58535,436.29952,426.66039,431.23842
2015-11-05,431.23842,433.00799,429.11146,430.58783
2015-11-06,430.57578,437.81773,422.90468,429.90981
2015-11-08,430.38612,430.38612,428.30991,429.27474
2015-11-09,429.36633,431.73566,424.36620,429.63520
2015-11-10,429.58030,433.47772,427.85400,431.01105
2015-11-11,431.15831,434.31835,429.23664,432.10881
2015-11-12,432.16381,437.20538,431.29742,435.25702
2015-11-13,435.26925,437.45680,433.93220,435.76520
2015-11-15,435.39860,435.73465,433.86499,434.84870
2015-11-16,434.84259,436.00973,432.40470,433.68678
2015-11-17,433.71124,436.46209,432.18910,434.50593
2015-11-18,434.51204,438.05885,432.01182,437.33261
2015-11-19,437.32031,444.01640,436.11456,441.19765
2015-11-20,441.17924,445.08978,440.44664,443.91206
2015-11-22,443.75873,444.61741,443.00430,443.31711
2015-11-23,443.32938,446.23377,438.97460,443.92637
2015-11-24,443.95722,448.83112,442.08801,447.00626
2015-11-25,447.02472,451.54600,444.55021,449.81000
2015-11-26,449.81000,450.27500,446.77200,447.39820
2015-11-27,447.41060,448.85520,445.16000,445.99700
2015-11-29,445.90400,446.15200,445.53200,445.90400
2015-11-30,444.86634,449.50620,443.36947,448.12980
2015-12-01,448.12980,454.84440,446.79519,452.99346
2015-12-02,452.99346,454.84975,450.95211,452.08700
2015-12-03,452.12417,456.12581,447.27183,450.26347
2015-12-04,450.28190,453.67898,437.57709,440.99162
2015-12-05,441.04572,441.04572,441.04572,441.04572
2015-12-06,441.06376,441.38236,440.75717,440.87139
2015-12-07,440.85936,445.49777,436.01409,440.53883
2015-12-08,440.53883,441.29147,433.21824,435.41389
2015-12-09,435.46214,437.04253,432.43408,435.99899
2015-12-10,435.99899,442.41101,432.17775,434.93200
2015-12-11,434.86614,435.70188,429.34606,430.33350
2015-12-13,430.54919,432.30470,430.06987,430.39940
2015-12-14,430.42337,435.57007,427.95281,433.25663
2015-12-15,433.25663,436.03920,428.01261,431.13584
2015-12-16,431.14183,436.96361,429.62113,432.27000
2015-12-17,432.25200,436.20096,425.58000,430.22801
2015-12-18,430.22801,436.10434,429.77459,434.62050
2015-12-20,434.85670,434.85670,433.82709,434.25105
2015-12-21,434.27528,435.78334,430.19280,432.15918
2015-12-22,432.20129,436.13608,429.73494,432.70998
2015-12-23,432.72195,436.14115,431.29130,434.96776
2015-12-24,434.99183,438.30742,432.72993,435.21620
2015-12-25,435.19822,436.57016,434.68300,435.69547
2015-12-27,435.96507,436.43836,435.63556,435.84525
2015-12-28,435.93511,436.31255,432.60087,433.13849
2015-12-29,433.16238,438.51464,432.89954,437.61397
2015-12-30,437.59595,438.53265,436.37704,436.79135
2015-12-31,436.79735,439.97373,436.10683,437.65600
2016-01-01,437.61997,437.61997,437.61997,437.61997
2016-01-03,437.48787,438.31049,437.07356,438.02828
2016-01-04,438.02828,441.04107,429.38180,433.66562
2016-01-05,433.64749,440.34311,430.56684,436.99839
2016-01-06,437.00450,437.71861,429.92113,431.11111
2016-01-07,431.14162,432.42925,421.34103,423.75663
2016-01-08,423.76871,427.36795,419.09350,419.37101
2016-01-10,419.28655,420.58362,417.80246,418.27906
2016-01-11,418.31525,424.45675,417.74169,421.71645
2016-01-12,421.72851,424.41945,418.28452,421.63270
2016-01-13,421.63270,426.72830,419.82525,421.16467
2016-01-14,421.17073,423.58627,415.90501,420.61382
2016-01-15,420.57167,421.62543,408.32610,410.30042
2016-01-17,410.83888,410.83888,408.56541,410.00727
2016-01-18,410.03120,417.10626,409.70214,413.98764
2016-01-19,414.08397,419.77473,411.56138,416.86658
2016-01-20,416.87261,417.83194,410.04600,415.57937
2016-01-21,415.56134,426.21582,412.80968,425.29262
2016-01-22,425.28655,427.93468,423.63547,424.48468
2016-01-24,424.96995,425.12159,423.87810,424.64846
2016-01-25,424.67272,426.51673,419.94946,420.40952
2016-01-26,420.39742,425.48472,418.29700,423.27930
2016-01-27,423.35798,428.64822,420.71004,422.86485
2016-01-28,422.85281,429.05840,420.54517,425.36599
2016-01-29,425.40201,431.31640,423.48689,427.60784
2016-01-31,427.51120,427.99440,426.49648,426.61124
2016-02-01,426.56896,430.10840,424.16000,428.10638
2016-02-02,428.08830,429.54032,421.09470,421.40062
2016-02-03,421.40062,431.25616,419.09000,428.55545
2016-02-04,428.53150,433.62644,418.48950,420.97703
2016-02-05,420.98288,424.23041,413.10474,415.26875
2016-02-07,415.52731,416.36178,415.17473,415.78001
2016-02-08,415.78001,421.67929,414.11696,419.03510
2016-02-09,419.03510,419.71538,405.52398,411.43436
2016-02-10,411.49253,416.33969,409.24705,414.94900
2016-02-11,414.92563,417.98163,404.08325,412.28414
2016-02-12,412.26677,415.70237,408.59750,414.56517
2016-02-14,414.05780,415.02588,413.91201,414.46019
2016-02-15,414.37855,422.43004,414.23275,420.33305
2016-02-16,420.32716,423.03675,415.50691,417.56742
2016-02-17,417.53220,423.63441,415.62432,422.80915
2016-02-18,422.80325,425.12034,420.35106,423.30320
2016-02-19,423.30912,423.61691,417.67126,422.40597
2016-02-21,422.51828,423.11529,421.86807,421.98629
2016-02-22,422.03358,431.97579,421.63163,430.79551
2016-02-23,430.79551,432.71495,424.31256,424.51343
2016-02-24,424.53706,430.07734,421.94936,428.59871
2016-02-25,428.67622,431.86599,426.18997,430.18096
2016-02-26,430.17500,432.23602,419.99845,420.72452
2016-02-28,420.82487,421.37385,419.85087,420.34082
2016-02-29,420.36444,428.25574,419.51440,427.14443
2016-03-01,427.13845,429.71359,422.57961,426.82562
2016-03-02,426.84346,441.18483,425.82656,440.23007
2016-03-03,440.24819,447.04269,439.85541,445.35125
2016-03-04,445.38763,451.23794,439.78102,445.48654
2016-03-06,445.35469,445.35469,443.19714,444.64749
2016-03-07,444.68345,448.56105,442.17180,446.71441
2016-03-08,446.70843,447.07950,440.61997,441.66708
2016-03-09,441.69683,450.95885,440.79845,447.70002
2016-03-10,447.67606,454.66213,444.79462,451.01834
2016-03-11,451.14545,458.99593,433.19614,440.15032
2016-03-13,439.94664,439.94664,438.60818,439.28323
2016-03-14,439.29487,447.97684,435.81487,443.26322
2016-03-15,443.22782,444.10093,436.76438,438.22006
2016-03-16,438.22006,448.84605,435.00347,446.59474
2016-03-17,446.52956,453.63896,437.03294,443.21994
2016-03-18,443.21415,445.33640,437.54524,438.23116
2016-03-20,437.77580,438.93436,437.39538,437.60288
2016-03-21,437.63170,444.00720,436.10424,441.31166
2016-03-22,441.32331,446.73874,439.43701,444.97931
2016-03-23,444.97931,448.69034,439.44965,441.78019
2016-03-24,441.75086,443.00029,438.42484,442.21838
2016-03-25,442.19486,442.98853,440.50244,441.30714
2016-03-27,441.00731,442.12432,440.59578,441.31301
2016-03-28,440.97522,443.98883,439.63181,442.85378
2016-03-29,442.85378,448.68737,439.05596,446.18638
2016-03-30,446.19223,450.91855,441.46264,444.54181
2016-03-31,444.53021,447.82973,439.45056,441.50041
2016-04-01,441.51768,443.40055,436.36408,441.11429
2016-04-03,441.13152,441.13152,439.81042,440.62606
2016-04-04,440.66052,441.46796,436.07689,437.38908
2016-04-05,437.38333,439.94444,431.87771,434.87701
2016-04-06,434.87124,440.54031,434.04685,439.47066
2016-04-07,439.44753,441.58105,431.85610,432.80173
2016-04-08,432.80749,437.34654,432.68064,435.55201
2016-04-10,435.70780,436.45216,434.95768,436.32521
2016-04-11,436.33675,440.26049,432.76275,436.69068
2016-04-12,436.69068,442.49803,435.98331,442.06069
2016-04-13,442.06069,447.55115,439.12590,443.63594
2016-04-14,444.53499,450.04384,441.80885,448.08351
2016-04-15,447.76358,449.91586,446.45267,448.62736
2016-04-18,445.77816,451.17420,444.10854,450.77686
2016-04-19,450.75360,454.99179,447.68467,450.87346
2016-04-20,450.87346,452.28300,447.32406,449.25466
2016-04-21,449.25466,452.84977,445.53753,447.42216
2016-04-22,447.46262,452.96959,444.55518,449.15323
2016-04-24,449.28141,449.35133,448.00541,449.12993
2016-04-25,449.13575,452.11183,447.92269,449.41985
2016-04-26,449.37907,452.36173,446.23600,449.32809
2016-04-27,449.30488,450.48255,437.27318,440.50623
2016-04-28,440.50623,443.68714,437.97893,440.92191
2016-04-29,440.92191,443.38500,435.59897,436.63843
2016-05-01,436.63269,437.22995,435.88037,436.91409
2016-05-02,436.91983,440.56657,433.73096,438.09569
2016-05-03,438.07284,440.98647,424.68006,425.64537
2016-05-04,425.63969,428.79250,422.69265,425.72374
2016-05-05,425.68382,431.26603,425.11912,428.67178
2016-05-06,428.67178,429.21129,420.43487,422.03980
2016-05-08,422.21175,423.07727,421.12269,422.56713
2016-05-09,422.57286,424.76553,418.42870,420.76824
2016-05-10,420.76824,424.55847,416.58573,420.60487
2016-05-11,420.70763,425.50972,418.58388,423.46325
2016-05-12,423.46325,424.77581,420.04289,421.76281
2016-05-13,421.84346,423.93816,417.73011,420.56926
2016-05-15,420.70818,420.70818,418.68221,420.15248
2016-05-16,420.15827,423.07568,420.07144,421.89482
2016-05-17,421.89482,426.40985,415.72440,418.08284
2016-05-18,418.06000,426.05905,411.89837,420.78276
2016-05-19,420.80603,423.86004,417.33310,423.31542
2016-05-20,423.31542,424.54522,421.25792,421.52087
2016-05-22,422.07601,422.56101,421.49165,422.26300
2016-05-23,422.26884,425.46058,420.26452,423.35666
